18,0,1,0,false,false
3,0,1,1,false,false
5,0,1,0,false,false
2,0,0,1,false,false
12,0,3,0,false,false
8,0,3,0,false,false
16,1,0,0,false,false
14,0,3,0,false,false
2,1,0,0,false,false
2,1,1,0,false,false
11,0,2,0,true,true
22,0,3,1,false,false
7,0,1,0,true,false
24,0,3,0,false,false
9,0,2,0,true,false
22,0,1,0,true,false
9,0,3,0,false,false
18,0,2,1,true,false
10,0,1,0,true,false
19,1,1,0,false,false
9,0,1,0,false,false
12,0,2,0,false,false
24,0,3,0,true,false
20,0,2,0,false,false
24,0,3,0,true,false
2,0,2,0,true,false
5,1,3,0,false,false
12,0,1,0,false,false
10,0,2,1,false,false
19,1,1,0,false,false
12,0,2,0,false,false
17,1,1,1,false,false
2,0,2,0,false,false
16,0,3,0,true,false
17,0,1,1,false,false
2,0,1,0,false,false
11,0,1,0,false,false
9,0,2,0,false,false
11,1,1,0,false,true
6,0,1,0,false,false
15,0,3,0,true,true
8,0,0,0,false,false
16,0,2,1,false,false
4,1,3,1,true,false
16,0,1,0,false,false
24,0,1,0,true,false
6,0,0,0,false,false
8,0,0,0,true,false
1,1,1,0,false,false
10,0,1,0,false,false
1,0,1,0,true,false
2,1,0,0,true,false
8,0,3,0,true,false
8,1,1,0,false,false
19,0,1,0,false,false
7,0,3,0,false,false
18,0,0,0,false,false
8,1,1,0,false,false
12,0,0,1,false,false
8,0,3,0,false,false
2,0,2,0,false,false
25,0,2,0,false,false
7,0,3,0,false,false
17,0,3,0,true,false
1,0,1,0,true,false
7,0,0,1,false,false
11,0,0,0,false,false
10,0,3,0,false,false
3,1,1,1,false,false
15,1,3,0,false,false
10,1,3,0,false,false
19,1,3,0,true,false
5,1,3,0,false,false
25,0,1,0,false,false
16,0,2,0,false,false
8,1,1,0,false,false
7,1,1,0,false,false
6,1,0,1,true,false
6,0,1,0,false,false
1,0,0,0,true,false
7,0,3,0,false,false
20,0,1,0,false,false
1,0,1,0,false,false
8,0,3,0,false,false
17,0,3,0,false,false
5,0,1,0,false,false
2,0,3,0,false,false
4,0,2,0,false,false
12,0,0,0,false,false
2,1,3,0,false,false
14,0,3,0,false,false
2,1,1,0,false,false
24,0,0,0,true,false
5,0,3,0,false,false
4,0,3,1,false,false
9,0,0,0,true,false
4,0,3,0,false,false
25,0,1,0,true,false
12,0,1,0,true,false
10,0,0,0,false,false
7,0,2,0,true,false
12,1,0,0,false,false
7,0,0,1,false,false
25,1,0,0,true,false
8,0,3,0,false,false
19,0,0,0,true,false
11,0,0,0,false,false
11,1,2,0,true,true
22,0,2,0,true,false
2,0,3,0,true,false
14,1,1,0,false,false
11,0,3,0,false,false
1,0,1,0,true,false
18,0,1,0,true,false
22,0,3,0,false,false
1,0,3,0,false,false
5,0,2,0,true,false
7,1,2,0,true,false
18,0,2,0,true,false
12,0,3,0,true,false
8,0,1,0,false,false
25,1,1,0,false,false
1,0,1,0,false,false
10,1,1,0,false,false
5,0,2,0,false,false
8,0,1,0,true,false
22,0,2,0,true,false
10,0,3,0,false,false
16,0,3,0,false,false
8,0,3,0,true,false
7,1,0,1,true,false
7,0,1,0,false,false
12,0,0,0,false,false
9,0,0,0,false,false
5,1,3,0,true,false
25,0,2,0,false,false
8,0,1,0,false,false
9,0,3,0,false,false
11,1,1,0,false,true
4,0,2,0,false,false
2,1,0,0,true,false
11,0,1,0,true,false
8,1,2,0,false,false
24,1,2,0,false,false
18,0,3,0,true,false
25,0,3,0,false,false
7,0,0,1,false,false
6,1,3,0,true,false
22,0,0,0,false,false
17,0,0,0,false,false
12,0,0,0,false,false
3,0,1,0,true,false
17,0,3,0,true,false
24,0,3,0,true,false
19,1,2,0,false,false
15,0,3,1,false,false
17,0,1,0,false,false
24,0,1,0,false,false
16,0,1,0,false,false
16,0,0,0,false,false
17,0,3,0,false,false
18,0,1,0,false,false
14,0,2,0,true,false
11,1,0,0,true,true
6,0,3,0,false,false
25,1,1,1,false,false
14,1,1,1,false,false
17,1,3,1,false,false
1,1,3,0,false,false
18,1,3,0,false,false
17,0,1,0,true,false
19,0,1,0,false,false
8,0,0,0,false,false
5,0,3,0,false,false
25,0,1,0,true,false
11,0,1,0,false,false
9,0,3,0,false,false
20,0,3,0,false,false
3,1,0,0,false,false
8,1,1,0,false,false
6,1,0,0,false,false
8,0,3,0,false,false
17,0,1,0,true,false
4,1,0,1,false,false
1,1,3,0,true,false
19,1,3,0,false,false
25,0,2,0,true,false
3,1,0,0,true,false
20,0,1,0,false,false
14,1,1,0,false,false
6,0,1,1,false,false
14,0,3,0,false,false
7,1,1,1,true,false
18,0,3,0,true,false
5,1,2,1,false,false
25,0,0,0,true,false
10,1,2,0,false,false
5,0,2,0,false,false
8,0,1,0,false,false
9,0,2,0,false,false
7,0,1,0,true,false
7,0,3,1,false,false
5,1,3,0,false,false
7,0,2,0,true,false
15,1,3,1,false,false
18,0,1,0,false,false
16,0,0,0,false,false
25,1,1,1,false,false
15,0,3,1,true,false
12,1,3,0,false,false
25,0,1,0,false,false
8,1,3,0,true,false
2,0,1,0,false,false
15,0,1,0,false,false
25,1,0,1,false,false
11,1,2,1,false,false
6,0,1,0,false,false
11,1,3,0,true,false
10,0,2,0,true,false
6,0,2,0,false,false
11,0,1,0,true,false
3,0,2,1,true,false
15,0,0,0,true,false
12,0,1,0,false,false
19,0,0,0,false,false
9,1,3,0,false,false
1,0,3,0,true,false
6,0,3,0,false,false
24,0,2,0,true,false
4,0,3,0,true,false
6,0,0,0,true,false
5,1,1,0,false,false
2,0,1,0,false,false
8,0,1,0,false,false
8,1,1,0,false,false
5,0,3,1,false,false
6,0,3,1,false,false
1,0,0,1,false,false
25,0,0,0,false,false
3,0,1,0,false,false
18,0,1,0,true,false
11,1,3,0,true,false
24,1,1,1,true,false
4,1,3,0,false,false
18,0,1,0,false,false
11,0,1,0,false,false
8,0,0,0,false,false
2,0,2,0,false,false
6,0,0,0,false,false
10,0,3,0,false,false
19,0,2,0,false,false
10,1,2,0,true,false
1,0,1,0,false,false
8,0,1,0,true,false
16,1,2,0,false,false
4,0,3,0,false,false
3,0,2,1,true,false
6,1,0,0,false,false
24,0,3,0,false,false
2,0,1,0,false,false
8,0,0,0,false,false
7,0,1,1,false,false
6,0,1,0,false,false
16,0,1,0,false,false
12,1,3,0,false,false
19,1,0,0,true,false
3,0,1,1,false,false
3,0,3,0,false,false
7,1,2,0,false,false
25,1,3,0,false,false
25,1,3,0,true,false
8,0,0,0,true,false
24,0,0,1,true,false
20,1,0,0,false,false
24,0,0,0,false,false
4,0,3,0,false,false
10,1,3,0,false,false
12,0,0,0,true,false
6,0,1,1,false,false
20,0,2,0,true,false
18,1,0,0,false,false
12,0,3,1,false,false
10,1,2,1,false,false
24,0,1,0,false,false
14,0,3,0,false,false
10,0,3,0,true,false
5,0,0,0,false,false
5,0,0,0,false,false
14,0,1,0,false,false
5,1,3,0,false,false
7,0,1,0,true,false
17,0,3,0,false,false
25,0,1,0,false,false
16,1,3,0,false,false
7,0,3,1,false,false
19,0,3,0,false,false
4,0,1,0,false,false
25,0,0,0,false,false
2,0,0,0,true,false
2,1,3,0,true,false
2,0,0,0,false,false
2,0,3,0,true,false
6,0,3,0,false,false
16,0,0,0,false,false
6,0,2,0,false,false
8,0,3,0,true,false
9,0,3,1,false,false
4,0,1,0,false,false
12,0,3,0,false,false
6,0,1,0,true,false
12,0,1,0,true,false
24,0,1,0,false,false
17,0,0,0,false,false
5,0,3,0,false,false
19,1,3,1,false,false
18,1,3,1,true,false
12,0,3,0,false,false
8,0,3,0,false,false
20,0,1,0,false,false
12,1,1,0,false,false
6,0,1,0,false,false
11,1,3,0,true,false
14,0,3,0,false,false
14,0,1,0,true,false
16,1,1,0,false,false
11,0,1,0,false,false
10,1,1,1,false,false
8,0,2,0,false,false
22,0,3,0,false,false
20,1,0,0,true,false
14,0,0,0,false,false
12,0,0,0,false,false
8,1,1,0,false,false
25,1,3,0,false,false
18,0,3,0,true,false
4,0,1,0,false,false
4,1,1,0,true,false
9,0,3,0,false,false
24,1,1,0,false,false
25,1,3,0,false,false
12,0,0,0,false,false
10,0,1,0,true,false
24,0,3,0,false,false
11,0,2,0,true,true
7,0,1,0,false,false
1,1,3,0,false,false
8,1,2,0,false,false
5,0,3,0,false,false
8,0,0,0,false,false
11,0,1,0,false,false
8,0,3,0,false,false
12,0,3,0,false,false
5,0,2,0,false,false
16,0,3,1,false,false
18,0,0,0,false,false
2,1,0,1,false,false
14,1,3,0,false,false
11,0,3,0,false,false
19,0,3,0,true,false
15,0,1,0,false,false
25,1,3,1,false,false
18,1,1,0,false,false
25,0,2,0,true,false
7,0,1,0,false,false
1,0,0,0,true,false
14,1,3,0,false,false
10,0,2,0,false,false
22,0,1,0,false,false
2,1,3,0,false,false
22,0,3,0,false,false
24,0,0,0,false,false
12,1,3,0,true,false
3,1,3,0,false,false
15,0,3,1,false,false
7,1,1,0,false,false
12,0,2,0,false,false
7,0,3,1,true,false
4,1,2,0,false,false
15,0,3,1,false,false
9,0,1,0,false,false
16,1,3,0,false,false
4,0,3,0,false,false
19,0,2,0,false,false
3,0,3,0,false,false
11,0,2,0,false,true
25,0,1,0,false,false
2,0,0,0,true,false
8,1,3,0,false,false
2,0,2,0,true,false
9,1,1,0,false,false
6,1,0,0,true,false
10,1,3,1,false,false
16,0,2,0,false,false
8,0,1,0,false,false
8,1,3,0,false,false
8,0,1,0,false,false
7,1,0,0,false,false
19,0,3,0,false,false
6,1,2,0,true,false
7,1,1,0,true,false
8,0,1,0,false,false
15,0,3,0,true,true
7,0,3,0,false,false
12,1,3,0,false,false
3,0,3,0,true,false
20,1,0,0,true,false
15,0,0,1,false,false
9,1,3,0,true,false
4,0,3,0,false,false
18,1,1,0,false,false
5,1,0,0,false,false
4,0,1,0,false,false
4,1,3,1,false,false
22,0,1,0,false,false
8,0,3,0,false,false
2,1,3,0,false,false
19,0,3,0,false,false
4,0,1,0,false,false
24,1,3,1,false,false
24,0,0,0,false,false
7,1,1,0,false,false
9,1,3,0,false,false
12,0,0,0,false,false
10,0,2,0,false,false
9,0,3,1,false,false
25,0,3,0,false,false
11,1,0,0,false,true
5,0,0,1,false,false
2,0,3,0,false,false
3,1,1,0,false,false
25,0,2,0,false,false
25,0,3,1,false,false
2,0,0,0,true,false
17,0,0,0,false,false
5,0,3,0,true,false
12,0,2,0,false,false
5,0,2,0,true,false
2,0,0,0,false,false
5,0,3,0,false,false
12,0,1,0,false,false
15,1,2,0,true,true
12,0,1,0,false,false
2,0,1,0,true,false
20,0,1,0,false,false
22,1,1,1,false,false
2,0,1,0,true,false
5,1,3,0,false,false
1,0,1,0,false,false
6,0,3,0,false,false
2,0,1,0,true,false
18,1,3,0,true,false
22,1,3,0,false,false
11,1,3,0,false,false
25,1,1,0,true,false
15,0,1,0,true,false
18,1,3,0,true,false
24,1,2,0,false,false
12,0,3,0,false,false
3,1,3,0,false,false
8,1,3,0,false,false
15,0,1,1,false,false
22,1,3,0,false,false
19,1,1,0,false,false
2,0,2,0,true,false
4,0,2,0,false,false
25,1,0,0,false,false
11,1,2,0,false,true
20,1,3,0,false,false
16,0,0,1,false,false
4,0,3,0,true,false
19,1,3,0,false,false
2,0,0,0,false,false
11,0,2,0,true,true
9,0,3,0,false,false
7,0,2,0,false,false
14,0,1,0,false,false
24,0,1,0,false,false
7,0,1,1,true,false
19,1,3,0,false,false
15,0,1,0,true,false
6,1,1,1,true,false
2,1,1,0,false,false
4,1,2,0,false,false
12,0,3,1,false,false
6,0,3,0,false,false
14,0,0,0,false,false
14,0,3,1,true,false
4,1,1,1,false,false
7,1,3,0,false,false
15,0,1,1,false,false
5,0,3,1,false,false
3,0,1,0,false,false
2,0,3,0,true,false
4,0,3,0,false,false
24,0,1,1,false,false
10,0,1,0,false,false
11,0,1,1,false,false
14,0,1,0,false,false
22,1,2,0,true,false
4,0,1,0,false,false
11,0,1,0,false,false
25,0,3,0,false,false
11,0,2,1,false,false
3,0,2,0,false,false
25,1,1,0,true,false
19,0,0,0,false,false
3,1,3,0,false,false
19,0,3,0,true,false
6,1,3,1,false,false
3,0,1,0,false,false
14,0,0,0,false,false
2,0,2,0,true,false
18,0,0,0,true,false
20,0,0,0,false,false
2,0,3,0,false,false
11,0,1,0,true,false
9,0,1,0,false,false
11,0,2,0,false,true
10,0,3,0,false,false
11,0,3,0,true,false
2,0,1,0,true,false
14,1,2,0,false,false
1,1,1,0,false,false
10,0,2,1,false,false
3,0,1,0,false,false
7,1,2,0,true,false
4,0,2,0,false,false
4,0,1,0,false,false
15,0,0,0,true,false
1,0,1,1,false,false
12,0,3,0,true,false
9,0,0,0,true,false
22,1,1,0,false,false
20,0,2,0,false,false
11,1,1,0,false,true
25,1,0,0,false,false
14,0,3,1,true,false
10,0,1,0,false,false
25,0,1,0,false,false
18,0,1,0,false,false
6,1,3,0,true,false
15,0,3,0,true,true
19,0,0,0,false,false
18,0,2,0,false,false
16,1,1,0,false,false
18,1,0,0,false,false
14,0,3,0,false,false
17,0,3,0,false,false
9,0,2,0,true,false
5,1,0,1,false,false
14,0,0,0,false,false
4,1,2,0,true,false
2,0,1,0,true,false
19,0,1,0,true,false
2,1,3,1,false,false
12,0,2,0,true,false
12,0,1,0,false,false
2,1,0,0,true,false
1,0,3,0,true,false
3,1,3,0,false,false
22,1,2,0,false,false
16,0,3,0,false,false
2,0,1,0,true,false
4,0,0,0,true,false
11,0,1,0,false,false
1,0,1,0,true,false
6,1,3,1,false,false
3,1,1,0,false,false
2,0,1,0,false,false
3,1,0,1,false,false
2,0,0,0,false,false
9,0,2,0,true,false
10,0,1,0,true,false
12,1,2,0,true,false
18,0,2,0,false,false
14,0,3,0,false,false
11,0,0,0,true,false
8,0,3,0,true,false
8,1,1,0,true,false
14,0,0,0,false,false
2,0,0,0,false,false
3,0,3,0,true,false
5,0,1,0,true,false
8,0,3,0,true,false
10,0,3,0,false,false
9,0,3,0,true,false
25,0,2,0,false,false
20,0,1,0,true,false
8,0,3,0,false,false
25,0,2,0,true,false
8,0,0,0,false,false
18,0,0,0,false,false
7,1,3,1,false,false
8,0,0,0,true,false
19,0,2,0,false,false
7,0,2,0,false,false
1,0,2,0,false,false
1,1,3,0,true,false
16,1,3,0,true,false
4,1,3,1,false,false
7,1,2,0,false,false
4,1,1,0,true,false
4,0,1,0,false,false
19,0,0,0,false,false
3,0,3,0,true,false
25,0,0,0,false,false
3,0,3,1,false,false
10,1,0,0,false,false
4,0,2,0,false,false
6,0,3,0,false,false
14,0,0,0,false,false
4,0,1,0,true,false
3,0,1,1,false,false
4,1,1,0,false,false
15,1,1,0,false,true
2,0,1,0,false,false
2,0,0,0,false,false
11,0,2,0,true,true
6,0,0,0,false,false
4,0,2,0,false,false
15,1,3,1,false,false
4,0,1,0,true,false
9,0,0,0,true,false
8,0,2,0,true,false
11,1,2,0,true,true
15,1,0,0,false,true
5,1,0,0,false,false
25,1,1,0,false,false
12,1,1,0,true,false
14,1,2,1,false,false
5,0,1,0,false,false
8,1,1,0,false,false
6,0,0,0,true,false
3,0,3,0,false,false
12,1,2,0,false,false
20,0,2,0,false,false
4,0,3,0,false,false
9,1,3,0,false,false
25,0,2,1,true,false
8,0,0,1,false,false
20,0,1,0,true,false
3,0,2,0,true,false
6,0,0,0,false,false
18,1,1,0,true,false
11,1,1,0,false,true
4,0,2,1,false,false
8,1,2,0,false,false
19,0,0,0,false,false
25,1,2,0,false,false
4,0,0,0,false,false
2,0,3,0,true,false
1,0,2,0,false,false
10,0,1,0,false,false
2,1,1,1,false,false
15,0,1,0,false,false
18,0,2,0,false,false
18,0,1,0,false,false
4,1,3,0,false,false
18,0,2,0,true,false
24,0,0,0,false,false
15,0,1,0,true,false
6,0,1,0,false,false
17,1,3,1,false,false
25,0,3,0,false,false
14,1,3,0,false,false
25,0,1,0,false,false
4,1,3,0,false,false
8,0,1,1,false,false
10,0,3,0,true,false
24,0,2,0,false,false
2,1,1,1,false,false
14,1,1,0,false,false
14,0,1,0,false,false
4,0,2,0,false,false
9,1,0,0,true,false
7,0,1,0,false,false
16,1,2,0,false,false
16,1,3,0,false,false
17,0,0,0,false,false
18,0,1,0,false,false
4,0,1,0,false,false
11,0,3,0,true,false
3,0,2,1,true,false
12,1,2,0,true,false
19,0,2,0,false,false
1,0,3,0,true,false
17,0,0,0,false,false
19,0,1,0,false,false
15,0,1,0,false,false
7,0,1,0,true,false
22,1,3,0,true,false
25,1,3,0,false,false
6,0,0,0,false,false
1,1,1,0,false,false
9,0,0,0,false,false
3,0,1,0,true,false
20,0,3,0,true,false
6,0,1,0,true,false
8,0,3,0,false,false
7,0,1,0,true,false
9,0,3,0,false,false
15,0,3,0,false,true
3,0,1,0,false,false
8,0,1,0,false,false
3,0,1,0,true,false
4,0,0,0,false,false
2,0,3,0,false,false
10,1,2,1,false,false
6,0,3,0,false,false
2,0,1,0,true,false
6,1,2,0,false,false
24,1,3,1,true,false
11,0,1,0,true,false
19,0,3,0,false,false
5,1,0,0,false,false
8,0,0,0,false,false
18,0,1,0,false,false
12,1,3,0,false,false
7,1,2,0,true,false
22,0,0,0,false,false
22,0,3,0,true,false
22,1,3,0,false,false
4,0,0,0,false,false
11,0,2,1,true,false
1,0,2,0,true,false
7,1,0,0,false,false
9,0,1,0,false,false
11,0,1,0,true,false
14,0,1,0,false,false
20,0,1,0,false,false
11,1,3,1,false,false
25,0,3,0,true,false
24,0,1,0,false,false
2,0,2,0,false,false
3,0,1,0,false,false
3,0,1,0,true,false
9,0,1,0,false,false
4,1,3,0,false,false
6,0,1,1,false,false
9,0,1,0,false,false
5,0,1,1,false,false
9,0,3,0,true,false
22,0,3,0,false,false
8,0,0,0,false,false
12,0,2,0,false,false
4,0,2,0,true,false
24,0,3,0,true,false
19,1,1,0,false,false
10,0,3,0,true,false
2,0,3,0,false,false
3,0,0,0,false,false
25,0,2,0,false,false
14,0,3,0,false,false
11,0,1,1,false,false
7,1,0,0,false,false
9,1,3,0,true,false
10,0,0,0,false,false
6,0,3,0,false,false
10,1,1,0,false,false
12,1,1,1,true,false
12,0,3,0,false,false
1,0,3,0,false,false
22,0,3,0,false,false
18,0,2,0,true,false
19,0,1,0,true,false
11,0,0,0,true,false
7,0,2,0,true,false
10,0,0,0,false,false
12,0,2,0,false,false
6,0,1,0,true,false
1,0,0,0,true,false
25,1,1,0,false,false
17,0,2,0,false,false
25,0,1,0,false,false
18,0,0,0,false,false
18,0,0,0,false,false
25,0,1,0,false,false
1,0,0,0,false,false
15,0,1,0,true,false
8,0,3,0,false,false
15,0,0,0,false,false
14,0,2,0,true,false
15,0,1,1,false,false
22,1,3,0,false,false
5,1,1,0,true,false
25,0,2,0,false,false
4,0,0,0,false,false
19,1,1,0,true,false
14,0,2,0,true,false
2,0,3,0,false,false
17,0,3,0,false,false
10,1,1,0,false,false
18,0,2,0,true,false
3,0,2,0,false,false
6,0,1,0,true,false
1,0,0,0,false,false
19,1,3,0,true,false
2,0,1,0,false,false
7,0,1,0,false,false
7,0,1,0,true,false
1,0,0,0,false,false
10,0,2,0,false,false
2,0,2,0,false,false
9,1,1,0,false,false
1,0,1,0,false,false
9,0,1,0,true,false
1,1,3,0,false,false
22,0,3,0,false,false
3,0,0,0,false,false
5,0,2,0,false,false
4,0,2,1,false,false
11,0,3,0,true,false
19,0,0,0,true,false
4,0,2,0,false,false
6,0,3,0,false,false
15,0,1,0,true,false
19,0,1,0,true,false
7,0,2,0,false,false
22,0,2,0,true,false
5,1,3,1,false,false
7,0,1,0,true,false
11,0,3,0,false,false
4,1,2,0,true,false
25,0,1,0,false,false
18,0,1,0,false,false
3,0,0,0,false,false
11,0,1,0,false,false
12,0,3,0,true,false
17,0,2,0,true,false
8,0,1,0,false,false
2,0,0,0,false,false
25,1,1,0,false,false
22,0,3,0,false,false
8,0,3,0,true,false
19,0,0,1,false,false
14,1,3,0,false,false
12,1,2,0,true,false
20,0,2,0,true,false
9,1,3,0,false,false
8,1,1,0,true,false
6,1,0,0,false,false
15,1,3,0,false,false
7,0,1,0,false,false
11,0,1,0,true,false
14,0,1,0,false,false
2,0,0,0,false,false
2,0,3,0,false,false
11,0,1,0,false,false
6,1,2,0,false,false
24,0,2,0,true,false
20,1,0,0,false,false
9,1,3,0,true,false
5,0,1,0,false,false
25,1,1,0,false,false
2,0,2,0,false,false
5,0,3,0,false,false
7,0,3,0,false,false
11,0,3,0,true,false
10,0,1,0,false,false
8,0,2,0,false,false
12,0,1,0,true,false
25,1,1,0,false,false
15,1,0,0,false,true
20,0,2,0,false,false
8,1,1,1,false,false
8,1,3,0,false,false
2,0,2,0,false,false
15,0,0,1,false,false
6,1,3,1,true,false
3,0,3,1,true,false
22,1,1,0,false,false
15,0,0,1,true,false
10,0,1,1,true,false
12,0,3,1,false,false
10,0,0,0,true,false
12,0,1,0,true,false
20,0,2,0,false,false
7,0,1,0,false,false
19,0,0,0,true,false
16,0,2,0,false,false
14,0,3,0,false,false
8,0,1,0,false,false
8,0,1,0,false,false
25,0,3,1,true,false
8,0,1,0,false,false
1,0,1,0,false,false
9,0,0,0,true,false
7,0,2,0,true,false
2,0,1,0,true,false
16,0,1,1,false,false
22,0,0,0,false,false
7,0,2,0,false,false
15,0,0,1,false,false
11,0,3,1,true,false
4,0,1,0,false,false
3,0,1,0,false,false
25,0,3,0,false,false
18,1,3,1,true,false
14,0,2,1,false,false
25,1,0,0,false,false
10,0,0,0,true,false
10,0,2,0,false,false
8,0,3,0,false,false
15,0,2,0,true,true
9,1,3,0,false,false
22,0,3,0,false,false
19,0,0,0,true,false
11,0,3,1,false,false
15,0,3,1,true,false
14,0,3,0,false,false
9,1,3,0,false,false
2,1,3,1,true,false
14,0,3,0,false,false
11,0,1,1,false,false
24,1,3,0,true,false
24,0,3,0,false,false
11,1,3,0,false,false
3,0,3,0,false,false
20,0,0,0,true,false
2,1,1,0,true,false
25,0,3,0,false,false
10,0,2,0,true,false
12,0,0,1,false,false
11,1,3,0,false,false
10,0,3,0,false,false
7,1,3,0,false,false
15,0,1,1,false,false
2,0,1,0,false,false
4,0,0,0,false,false
18,0,2,0,false,false
9,0,1,0,false,false
12,1,1,1,false,false
7,0,3,0,true,false
11,1,2,0,false,true
25,0,1,0,false,false
2,1,3,0,true,false
8,1,3,0,true,false
16,0,1,0,false,false
7,1,2,0,false,false
15,0,3,0,true,true
19,0,3,0,false,false
2,0,0,0,true,false
4,0,2,0,true,false
8,0,1,0,false,false
7,0,3,0,true,false
8,1,2,0,false,false
2,1,3,1,false,false
15,0,0,0,false,false
6,1,0,0,false,false
11,0,2,0,true,true
19,0,3,0,false,false
7,0,3,0,false,false
11,0,0,1,false,false
17,0,3,0,false,false
19,1,1,0,false,false
11,0,3,0,true,false
5,1,3,0,false,false
9,0,1,0,false,false
3,0,0,1,false,false
25,1,2,1,false,false
2,0,1,0,true,false
19,0,0,0,false,false
1,0,0,0,false,false
8,0,0,0,false,false
9,1,3,0,true,false
3,0,3,0,true,false
18,1,1,0,false,false
18,0,3,0,true,false
12,0,3,0,false,false
2,0,3,1,false,false
1,0,1,0,true,false
17,0,2,0,true,false
6,0,1,1,true,false
2,0,0,0,false,false
6,0,3,0,false,false
7,0,3,1,false,false
8,0,3,0,false,false
6,0,1,0,false,false
19,0,2,0,false,false
22,0,2,0,true,false
12,0,0,0,false,false
3,0,3,0,false,false
8,0,1,0,false,false
2,0,1,0,false,false
9,0,1,0,false,false
14,0,1,0,false,false
8,1,1,0,true,false
6,1,0,0,false,false
18,0,1,1,false,false
18,1,1,0,true,false
20,0,2,0,false,false
25,0,3,0,false,false
18,1,3,0,false,false
1,1,3,0,false,false
1,0,0,0,false,false
3,0,0,0,false,false
19,1,3,0,false,false
7,0,0,0,true,false
6,0,3,0,false,false
5,0,1,1,false,false
16,0,3,1,false,false
12,0,0,0,false,false
15,0,0,1,false,false
15,0,1,0,true,false
15,0,1,0,true,false
12,0,2,0,false,false
4,0,0,1,false,false
8,0,3,0,false,false
3,0,1,0,true,false
15,0,1,0,true,false
8,0,1,0,true,false
6,0,1,0,false,false
8,1,1,0,true,false
3,0,3,0,false,false
25,0,1,0,true,false
3,0,0,0,false,false
7,0,0,0,false,false
22,0,2,0,false,false
4,1,0,0,false,false
8,0,2,0,false,false
5,0,2,0,false,false
2,0,1,0,true,false
12,0,3,0,false,false
1,1,3,0,false,false
7,0,1,0,true,false
14,0,3,0,false,false
14,1,3,0,false,false
10,0,1,0,false,false
8,0,1,0,true,false
3,0,1,1,false,false
19,0,3,0,false,false
14,0,3,0,false,false
1,0,3,0,false,false
2,0,1,0,true,false
1,0,1,0,false,false
24,1,0,0,false,false
19,1,1,0,true,false
11,0,1,0,true,false
22,0,2,0,false,false
1,0,1,0,false,false
7,0,3,0,false,false
4,0,3,0,true,false
16,1,2,0,false,false
15,0,3,0,true,true
9,0,1,0,false,false
8,0,0,0,false,false
10,1,1,0,false,false
9,0,0,0,true,false
19,0,1,0,false,false
15,0,2,1,true,false
25,0,1,1,false,false
8,0,3,0,false,false
3,0,3,0,false,false
11,0,0,0,false,false
14,0,2,0,true,false
20,0,2,0,false,false
4,1,3,1,false,false
18,0,2,0,false,false
8,0,3,0,false,false
15,0,1,0,false,false
7,1,1,0,false,false
3,1,2,0,false,false
14,1,3,0,false,false
